Year,Month,Day,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Precip. Amount (mm),Stn Press (kPa),Hour
2019,11,20,3.8,1.0,82.0,0.0,100.24,5
2019,11,20,3.7,0.9,82.0,0.0,100.3,6
2019,11,20,3.7,0.9,82.0,0.0,100.37,7
2019,11,20,3.8,1.2,83.0,0.0,100.44,8
2019,11,20,4.5,1.4,80.0,0.0,100.49,9
2019,11,20,5.3,1.6,77.0,0.0,100.55,10
2019,11,20,5.9,1.7,74.0,0.0,100.58,11
2019,11,20,6.7,1.7,70.0,0.0,100.58,12
2019,11,20,7.5,1.6,66.0,0.0,100.58,13
2019,11,20,7.9,1.1,62.0,0.0,100.6,14
2019,11,20,8.1,0.9,60.0,0.0,100.65,15
2019,11,20,7.7,0.7,61.0,0.0,100.71,16
2019,11,20,7.7,0.9,62.0,0.0,100.74,17
2019,11,20,7.5,0.9,63.0,0.0,100.79,18
2019,11,20,5.3,-0.2,68.0,0.0,100.84,19
2019,11,20,4.6,-0.1,72.0,0.0,100.91,20
2019,11,20,4.3,0.4,76.0,0.0,100.95,21
2019,11,20,3.2,-0.1,79.0,0.0,100.96,22
2019,11,20,2.5,0.1,84.0,0.0,100.97,23
2019,11,21,2.0,-0.5,84.0,0.0,100.93,0
2019,11,21,2.0,-0.5,84.0,0.0,100.94,1
2019,11,21,1.1,-0.7,88.0,0.0,100.94,2
2019,11,21,1.1,-0.5,89.0,0.0,100.94,3
2019,11,21,2.0,0.6,90.0,0.0,100.86,4
2019,11,21,2.6,0.2,84.0,0.0,100.87,5
2019,11,21,3.5,0.8,82.0,0.0,100.83,6
2019,11,21,3.6,0.7,81.0,0.0,100.8,7
2019,11,21,4.0,0.7,79.0,0.0,100.72,8
2019,11,21,4.8,1.3,78.0,0.0,100.68,9
2019,11,21,5.5,1.7,77.0,0.0,100.59,10
2019,11,21,6.0,2.4,78.0,0.0,100.51,11
2019,11,21,6.1,1.7,73.0,0.0,100.37,12
2019,11,21,6.6,1.6,70.0,0.0,100.2,13
2019,11,21,6.4,1.8,72.0,0.0,100.03,14
2019,11,21,6.2,2.5,77.0,0.4,99.9,15
2019,11,21,5.7,2.8,81.0,0.4,99.7,16
2019,11,21,6.2,2.5,77.0,0.0,99.53,17
2019,11,21,6.0,3.0,81.0,0.0,99.37,18
2019,11,21,6.8,3.8,81.0,1.9,99.32,19
2019,11,21,7.0,4.6,85.0,1.4,99.22,20
2019,11,21,7.7,5.1,84.0,0.0,99.14,21
2019,11,21,7.8,5.8,88.0,0.0,99.04,22
2019,11,21,8.4,6.8,90.0,0.0,98.95,23
2019,11,22,9.1,7.3,88.0,0.0,98.91,0
2019,11,22,11.3,8.0,80.0,0.2,98.9,1
2019,11,22,10.1,5.0,70.0,0.0,99.01,2
2019,11,22,8.1,2.5,68.0,0.0,99.14,3
2019,11,22,7.0,1.6,68.0,0.0,99.14,4
2019,11,22,6.2,0.9,69.0,0.0,99.23,5
2019,11,22,5.4,-0.1,68.0,0.0,99.27,6
2019,11,22,4.1,-2.1,64.0,0.0,99.37,7
2019,11,22,3.6,-2.6,64.0,0.0,99.46,8
2019,11,22,4.1,-2.9,60.0,0.0,99.6,9
2019,11,22,3.9,-3.5,58.0,0.0,99.72,10
2019,11,22,2.6,-2.6,68.0,0.0,99.81,11
2019,11,22,3.4,-5.4,52.0,0.0,99.86,12
2019,11,22,2.9,-7.9,45.0,0.0,99.9,13
2019,11,22,3.0,-8.0,44.0,0.0,99.99,14
2019,11,22,2.8,-7.3,47.0,0.0,100.06,15
2019,11,22,2.2,-7.1,50.0,0.0,100.14,16
2019,11,22,1.9,-7.0,52.0,0.0,100.24,17
2019,11,22,1.5,-7.0,53.0,0.0,100.33,18
2019,11,22,1.1,-7.1,55.0,0.0,100.4,19
2019,11,22,0.9,-6.3,58.0,0.0,100.43,20
2019,11,22,1.5,-6.4,55.0,0.0,100.43,21
2019,11,22,0.7,-6.9,57.0,0.0,100.38,22
2019,11,22,0.3,-6.5,61.0,0.0,100.37,23
2019,11,23,-0.1,-6.4,63.0,0.0,100.31,0
2019,11,23,0.3,-5.3,66.0,0.0,100.26,1
2019,11,23,0.1,-5.0,68.0,0.0,100.26,2
2019,11,23,-0.5,-5.6,69.0,0.0,100.26,3
2019,11,23,-0.7,-5.3,71.0,0.0,100.21,4
2019,11,23,-0.4,-5.2,70.0,0.0,100.18,5
2019,11,23,-0.9,-5.6,71.0,0.0,100.12,6
2019,11,23,-0.7,-5.7,69.0,0.0,100.08,7
2019,11,23,-0.4,-5.7,67.0,0.0,100.05,8
2019,11,23,0.5,-5.7,63.0,0.0,100.04,9
2019,11,23,2.1,-5.1,59.0,0.0,99.97,10
2019,11,23,3.4,-5.2,53.0,0.0,99.85,11
2019,11,23,4.7,-3.4,56.0,0.0,99.76,12
2019,11,23,5.3,-2.6,57.0,0.0,99.63,13
2019,11,23,4.6,-2.0,63.0,0.0,99.56,14
2019,11,23,4.2,-1.6,66.0,0.0,99.46,15
2019,11,23,4.1,-1.6,66.0,0.0,99.36,16
2019,11,23,3.7,-1.7,68.0,0.0,99.29,17
2019,11,23,4.0,-1.0,70.0,0.0,99.27,18
2019,11,23,4.0,-0.8,71.0,0.0,99.14,19
2019,11,23,3.9,-0.8,71.0,0.0,99.06,20
2019,11,23,4.0,-0.8,71.0,0.0,98.95,21
2019,11,23,3.8,0.0,77.0,0.0,98.88,22
2019,11,23,3.8,-0.2,75.0,0.0,98.87,23
2019,11,24,3.5,-0.2,77.0,0.0,98.83,0
2019,11,24,3.3,-0.3,77.0,0.0,98.74,1
2019,11,24,3.3,-0.4,77.0,0.0,98.73,2
2019,11,24,2.4,-1.6,75.0,0.0,98.71,3
2019,11,24,1.5,-3.0,72.0,0.0,98.7,4
2019,11,24,1.5,-2.8,73.0,0.0,98.7,5
2019,11,24,0.2,-3.5,76.0,0.0,98.71,6
2019,11,24,-0.4,-3.3,81.0,0.0,98.75,7
2019,11,24,-0.4,-2.6,85.0,0.0,98.78,8
2019,11,24,-0.1,-2.7,82.0,0.0,98.8,9
2019,11,24,2.1,-2.2,73.0,0.0,98.77,10
2019,11,24,3.1,-2.3,67.0,0.0,98.8,11
2019,11,24,3.5,-1.7,69.0,0.0,98.68,12
2019,11,24,5.1,-1.5,62.0,0.0,98.57,13
2019,11,24,5.2,-1.1,64.0,0.0,98.52,14
2019,11,24,6.3,-1.0,59.0,0.0,98.48,15
2019,11,24,6.4,-2.3,54.0,0.0,98.49,16
2019,11,24,5.8,-1.3,60.0,0.0,98.56,17
2019,11,24,5.5,-0.6,65.0,0.0,98.59,18
2019,11,24,5.2,-0.2,68.0,0.0,98.69,19
2019,11,24,4.3,-0.4,71.0,0.0,98.75,20
2019,11,24,4.1,0.3,76.0,0.0,98.8,21
2019,11,24,4.0,0.1,76.0,0.0,98.84,22
2019,11,24,3.7,-0.3,76.0,0.0,98.87,23
2019,11,25,3.5,0.1,79.0,0.0,98.9,0
2019,11,25,2.8,-0.1,81.0,0.0,98.93,1
2019,11,25,3.0,-0.2,80.0,0.0,98.97,2
2019,11,25,2.9,-0.1,80.0,0.0,99.02,3
2019,11,25,2.9,0.0,81.0,0.0,99.02,4
2019,11,25,3.7,0.7,80.0,0.0,99.12,5
2019,11,25,3.6,0.8,82.0,0.0,99.13,6
2019,11,25,3.6,0.9,82.0,0.0,99.17,7
2019,11,25,4.3,1.3,81.0,0.0,99.16,8
2019,11,25,5.4,2.2,80.0,0.0,99.18,9
2019,11,25,6.0,2.9,81.0,0.0,99.24,10
2019,11,25,6.4,3.1,80.0,0.0,99.22,11
2019,11,25,7.1,4.5,84.0,0.0,99.16,12
2019,11,25,7.0,3.8,80.0,0.0,99.19,13
2019,11,25,7.3,3.5,77.0,0.0,99.19,14
2019,11,25,7.2,3.3,76.0,0.0,99.22,15
2019,11,25,7.2,3.4,77.0,0.0,99.24,16
2019,11,25,7.4,3.4,76.0,0.0,99.26,17
2019,11,25,7.3,3.4,76.0,0.0,99.32,18
2019,11,25,6.9,3.2,77.0,0.0,99.34,19
2019,11,25,6.8,3.0,77.0,0.0,99.3,20
2019,11,25,6.5,3.0,78.0,0.0,99.29,21
2019,11,25,6.7,3.0,77.0,0.0,99.32,22
2019,11,25,6.3,2.8,78.0,0.0,99.29,23
2019,11,26,5.6,3.1,84.0,0.0,99.31,0
2019,11,26,4.9,2.8,86.0,0.0,99.28,1
2019,11,26,6.8,3.8,81.0,0.0,99.26,2
2019,11,26,6.7,3.5,80.0,0.0,99.29,3
2019,11,26,6.1,3.3,82.0,0.0,99.28,4
2019,11,26,5.9,3.3,83.0,0.0,99.29,5
2019,11,26,5.8,3.1,83.0,0.0,99.41,6
2019,11,26,5.5,3.6,87.0,0.0,99.5,7
2019,11,26,5.9,3.1,83.0,0.0,99.64,8
2019,11,26,7.3,3.9,79.0,0.0,99.74,9
2019,11,26,8.3,3.6,72.0,0.0,99.8,10
2019,11,26,9.3,2.4,62.0,0.0,99.88,11
2019,11,26,9.9,2.1,58.0,0.0,99.89,12
2019,11,26,10.7,1.2,52.0,0.0,99.88,13
2019,11,26,10.6,0.5,50.0,0.0,99.9,14
2019,11,26,10.6,0.3,49.0,0.0,99.93,15
2019,11,26,10.1,0.6,52.0,0.0,100.0,16
2019,11,26,8.8,0.7,57.0,0.0,100.02,17
2019,11,26,8.0,1.0,61.0,0.0,100.09,18
2019,11,26,7.6,1.4,65.0,0.0,100.1,19
2019,11,26,7.5,1.4,65.0,0.0,100.12,20
2019,11,26,8.7,1.1,59.0,0.0,100.13,21
2019,11,26,7.9,1.5,64.0,0.0,100.15,22
2019,11,26,6.5,1.6,71.0,0.0,100.12,23
2019,11,27,6.4,2.7,77.0,0.0,100.06,0
2019,11,27,7.2,2.4,71.0,0.0,99.96,1
2019,11,27,6.9,2.8,75.0,0.0,99.9,2
2019,11,27,7.1,2.9,75.0,0.0,99.84,3
2019,11,27,6.7,3.3,79.0,0.0,99.75,4
2019,11,27,6.4,3.0,79.0,0.0,99.56,5
2019,11,27,6.2,3.4,82.0,0.0,99.36,6
2019,11,27,6.1,3.5,84.0,0.0,99.31,7
2019,11,27,6.1,4.3,88.0,0.0,99.17,8
2019,11,27,6.0,4.2,88.0,0.3,98.89,9
2019,11,27,5.8,4.0,89.0,0.5,98.7,10
2019,11,27,6.1,4.0,86.0,0.4,98.49,11
2019,11,27,6.2,4.3,87.0,0.8,98.32,12
2019,11,27,6.9,5.1,88.0,2.7,98.19,13
2019,11,27,7.5,5.7,89.0,0.9,98.1,14
2019,11,27,8.0,6.2,88.0,0.0,98.15,15
2019,11,27,9.4,6.0,80.0,0.0,98.28,16
2019,11,27,9.9,2.8,61.0,0.0,98.4,17
2019,11,27,8.6,2.1,64.0,0.0,98.51,18
2019,11,27,7.6,1.1,64.0,0.0,98.62,19
2019,11,27,6.8,1.1,67.0,0.0,98.72,20
2019,11,27,6.4,0.0,64.0,0.0,98.85,21
2019,11,27,5.8,0.3,68.0,0.0,98.95,22
2019,11,27,5.6,0.5,70.0,0.0,99.01,23
2019,11,28,5.6,0.3,69.0,0.0,99.13,0
2019,11,28,5.6,0.7,71.0,0.0,99.15,1
2019,11,28,5.8,1.6,74.0,0.0,99.28,2
2019,11,28,6.5,1.8,72.0,0.0,99.44,3
2019,11,28,4.9,0.2,72.0,0.0,99.61,4
2019,11,28,3.9,0.5,78.0,0.0,99.87,5
2019,11,28,3.6,-1.0,72.0,0.0,100.16,6
2019,11,28,2.9,-2.2,69.0,0.0,100.38,7
2019,11,28,2.3,-2.9,69.0,0.0,100.61,8
2019,11,28,2.5,-3.0,67.0,0.0,100.76,9
2019,11,28,2.5,-2.5,69.0,0.0,100.94,10
2019,11,28,1.9,-3.8,66.0,0.0,101.06,11
2019,11,28,1.7,-4.0,66.0,0.0,101.08,12
2019,11,28,1.9,-5.7,57.0,0.0,101.16,13
2019,11,28,1.9,-5.9,56.0,0.0,101.13,14
2019,11,28,1.5,-5.6,59.0,0.0,101.18,15
2019,11,28,0.7,-5.8,62.0,0.0,101.28,16
2019,11,28,-0.1,-6.1,64.0,0.0,101.35,17
2019,11,28,-0.1,-6.4,63.0,0.0,101.48,18
2019,11,28,-0.1,-5.9,65.0,0.0,101.56,19
2019,11,28,0.0,-6.0,64.0,0.0,101.59,20
2019,11,28,-0.8,-6.6,65.0,0.0,101.7,21
2019,11,28,-0.9,-6.4,66.0,0.0,101.72,22
2019,11,28,-1.0,-6.2,68.0,0.0,101.64,23
2019,11,29,-1.7,-6.5,70.0,0.0,101.59,0
2019,11,29,-2.1,-7.0,69.0,0.0,101.65,1
2019,11,29,-2.0,-6.8,69.0,0.0,101.67,2
2019,11,29,-2.1,-6.6,71.0,0.0,101.62,3
2019,11,29,-2.1,-6.5,71.0,0.0,101.6,4
2019,11,29,-1.9,-6.4,72.0,0.0,101.67,5
2019,11,29,-2.1,-6.5,72.0,0.0,101.62,6
2019,11,29,-2.2,-6.5,72.0,0.0,101.58,7
2019,11,29,-2.1,-6.4,73.0,0.0,101.62,8
2019,11,29,-1.9,-6.0,73.0,0.0,101.62,9
2019,11,29,-1.7,-5.7,74.0,0.0,101.6,10
2019,11,29,-1.5,-5.6,73.0,0.0,101.62,11
2019,11,29,-1.0,-5.0,74.0,0.0,101.51,12
2019,11,29,-0.8,-5.2,72.0,0.0,101.42,13
2019,11,29,-0.8,-5.6,70.0,0.0,101.35,14
2019,11,29,-0.6,-5.7,69.0,0.0,101.3,15
2019,11,29,-0.5,-5.5,69.0,0.0,101.29,16
2019,11,29,-0.5,-5.5,69.0,0.0,101.24,17
2019,11,29,-0.6,-5.3,70.0,0.0,101.24,18
2019,11,29,-0.8,-5.4,71.0,0.0,101.23,19
2019,11,29,-0.9,-5.0,74.0,0.0,101.2,20
2019,11,29,-1.2,-5.6,72.0,0.0,101.16,21
2019,11,29,-1.1,-5.7,71.0,0.0,101.09,22
2019,11,29,-1.4,-5.6,73.0,0.0,101.05,23
2019,11,30,-1.3,-5.8,71.0,0.0,100.98,0
2019,11,30,-1.2,-6.4,68.0,0.0,100.9,1
2019,11,30,-1.2,-5.6,72.0,0.0,100.89,2
2019,11,30,-1.5,-5.9,72.0,0.0,100.86,3
2019,11,30,-1.9,-5.8,74.0,0.0,100.93,4
2019,11,30,-2.1,-5.9,75.0,0.0,100.85,5
2019,11,30,-2.5,-6.0,77.0,0.0,100.81,6
2019,11,30,-2.8,-6.2,77.0,0.0,100.87,7
2019,11,30,-2.5,-6.1,76.0,0.0,100.92,8
2019,11,30,-2.5,-6.4,74.0,0.0,100.86,9
2019,11,30,-2.2,-6.3,73.0,0.0,100.88,10
2019,11,30,-2.4,-6.1,76.0,0.0,100.86,11
2019,11,30,-2.5,-6.4,74.0,0.0,100.76,12
2019,11,30,-2.3,-6.1,75.0,0.0,100.7,13
2019,11,30,-2.6,-6.8,73.0,0.0,100.59,14
2019,11,30,-2.9,-7.0,73.0,0.0,100.61,15
2019,11,30,-2.8,-6.9,73.0,0.0,100.61,16
2019,11,30,-2.3,-7.5,67.0,0.0,100.56,17
2019,11,30,-1.9,-8.2,62.0,0.0,100.49,18
2019,11,30,-1.7,-7.4,65.0,0.0,100.45,19
2019,11,30,-1.4,-7.4,63.0,0.0,100.42,20
2019,11,30,-1.2,-6.9,65.0,0.0,100.3,21
2019,11,30,-0.9,-6.7,65.0,0.0,100.27,22
2019,11,30,-0.6,-7.7,58.0,0.0,100.24,23
2021,12,1,3.5,-0.7,74.0,0.0,99.92,0
2021,12,1,3.4,-1.5,70.0,0.0,100.01,1
2021,12,1,3.3,-2.6,65.0,0.0,100.11,2
2021,12,1,3.1,-3.7,61.0,0.0,100.22,3
2021,12,1,2.1,-4.2,63.0,0.0,100.25,4
2021,12,1,2.4,-3.5,65.0,0.0,100.34,5
2021,12,1,2.3,-2.9,68.0,0.0,100.35,6
2021,12,1,2.5,-2.8,68.0,0.0,100.41,7
2021,12,1,1.9,-3.1,69.0,0.0,100.49,8
2021,12,1,2.3,-3.6,65.0,0.0,100.57,9
2021,12,1,3.2,-2.8,65.0,0.0,100.59,10
2021,12,1,4.2,-1.6,66.0,0.0,100.54,11
2021,12,1,4.7,-0.8,67.0,0.0,100.48,12
2021,12,1,5.3,-1.5,62.0,0.0,100.36,13
2021,12,1,5.0,-2.6,58.0,0.0,100.28,14
2021,12,1,5.2,-2.6,57.0,0.0,100.26,15
2021,12,1,5.2,-1.4,62.0,0.0,100.21,16
2021,12,1,5.1,-0.5,67.0,0.0,100.22,17
2021,12,1,5.1,-0.4,68.0,0.0,100.19,18
2021,12,1,4.8,-1.1,66.0,0.0,100.03,19
2021,12,1,4.7,-1.0,67.0,0.0,99.9,20
2021,12,1,5.2,0.1,70.0,0.0,99.76,21
2021,12,1,5.4,0.1,68.0,0.0,99.61,22
2021,12,1,5.7,0.7,70.0,0.0,99.46,23
2021,12,2,5.7,1.4,74.0,0.0,99.35,0
2021,12,2,5.8,3.0,82.0,0.0,99.25,1
2021,12,2,5.7,4.8,94.0,0.1,99.12,2
2021,12,2,6.4,5.1,91.0,0.0,98.98,3
2021,12,2,7.0,5.4,89.0,0.0,98.84,4
2021,12,2,7.3,5.5,89.0,0.0,98.73,5
2021,12,2,7.3,5.6,89.0,0.0,98.7,6
2021,12,2,7.6,5.1,84.0,0.1,98.55,7
2021,12,2,7.1,5.5,90.0,0.5,98.5,8
2021,12,2,7.8,5.9,88.0,0.0,98.35,9
2021,12,2,8.5,6.1,85.0,0.0,98.35,10
2021,12,2,10.0,5.5,74.0,0.0,98.35,11
2021,12,2,10.6,3.5,61.0,0.0,98.27,12
2021,12,2,9.9,2.2,59.0,0.0,98.33,13
2021,12,2,10.1,-0.1,49.0,0.0,98.38,14
2021,12,2,7.5,1.3,65.0,0.0,98.54,15
2021,12,2,7.4,0.7,62.0,0.0,98.67,16
2021,12,2,6.3,0.3,65.0,0.0,98.85,17
2021,12,2,5.4,-0.3,66.0,0.0,98.94,18
2021,12,2,4.6,-0.8,68.0,0.0,99.08,19
2021,12,2,4.3,-0.4,71.0,0.0,99.25,20
2021,12,2,4.0,-2.9,61.0,0.0,99.41,21
2021,12,2,3.3,-3.5,61.0,0.0,99.55,22
2021,12,2,2.9,-4.3,59.0,0.0,99.7,23
2021,12,3,2.8,-3.7,62.0,0.0,99.82,0
2021,12,3,2.5,-4.1,62.0,0.0,99.88,1
2021,12,3,2.2,-4.6,61.0,0.0,99.96,2
2021,12,3,1.8,-5.1,60.0,0.0,100.06,3
2021,12,3,1.3,-6.2,57.0,0.0,100.08,4
2021,12,3,1.3,-6.3,57.0,0.0,100.05,5
2021,12,3,1.3,-6.2,58.0,0.0,100.19,6
2021,12,3,1.2,-5.9,59.0,0.0,100.3,7
2021,12,3,0.8,-7.2,55.0,0.0,100.36,8
2021,12,3,0.6,-8.4,51.0,0.0,100.45,9
2021,12,3,1.2,-7.7,51.0,0.0,100.49,10
2021,12,3,1.8,-7.9,49.0,0.0,100.45,11
2021,12,3,1.1,-8.3,50.0,0.0,100.44,12
2021,12,3,1.7,-7.5,50.0,0.0,100.37,13
2021,12,3,1.9,-6.8,52.0,0.0,100.38,14
2021,12,3,1.9,-6.3,54.0,0.0,100.32,15
2021,12,3,1.5,-6.7,54.0,0.0,100.38,16
2021,12,3,1.2,-6.9,55.0,0.0,100.41,17
2021,12,3,1.0,-6.6,57.0,0.0,100.44,18
2021,12,3,1.0,-6.7,56.0,0.0,100.4,19
2021,12,3,0.9,-7.0,56.0,0.0,100.44,20
2021,12,3,1.0,-6.2,59.0,0.0,100.43,21
2021,12,3,1.0,-5.7,61.0,0.0,100.46,22
2021,12,3,1.0,-5.5,62.0,0.0,100.47,23
2021,12,4,0.8,-5.3,63.0,0.0,100.43,0
2021,12,4,0.8,-5.3,64.0,0.0,100.42,1
2021,12,4,0.9,-5.1,64.0,0.0,100.42,2
2021,12,4,1.2,-4.5,66.0,0.0,100.4,3
2021,12,4,1.5,-3.3,71.0,0.0,100.3,4
2021,12,4,2.3,-1.8,74.0,0.0,100.24,5
2021,12,4,2.6,-1.5,75.0,0.0,100.2,6
2021,12,4,2.8,-1.9,71.0,0.0,100.19,7
2021,12,4,2.2,-2.1,73.0,0.0,100.2,8
2021,12,4,2.8,-1.2,75.0,0.0,100.18,9
2021,12,4,3.9,-0.3,74.0,0.0,100.14,10
2021,12,4,4.9,-3.3,55.0,0.0,100.15,11
2021,12,4,5.1,-4.4,50.0,0.0,100.12,12
2021,12,4,4.4,-3.7,56.0,0.0,100.16,13
2021,12,4,4.4,-6.9,44.0,0.0,100.23,14
2021,12,4,4.1,-6.9,44.0,0.0,100.31,15
2021,12,4,3.7,-6.2,48.0,0.0,100.45,16
2021,12,4,2.9,-6.3,51.0,0.0,100.53,17
2021,12,4,3.1,-5.4,54.0,0.0,100.6,18
2021,12,4,2.5,-5.5,56.0,0.0,100.62,19
2021,12,4,2.7,-5.5,55.0,0.0,100.69,20
2021,12,4,2.4,-5.3,57.0,0.0,100.71,21
2021,12,4,2.3,-6.0,54.0,0.0,100.78,22
2021,12,4,2.1,-5.8,56.0,0.0,100.78,23
2021,12,5,1.7,-5.7,58.0,0.0,100.86,0
2021,12,5,1.7,-6.1,56.0,0.0,100.92,1
2021,12,5,1.6,-6.1,56.0,0.0,100.99,2
2021,12,5,0.9,-5.8,61.0,0.0,101.05,3
2021,12,5,0.3,-5.9,63.0,0.0,101.04,4
2021,12,5,-0.2,-5.8,66.0,0.0,101.11,5
2021,12,5,0.4,-5.3,66.0,0.0,101.16,6
2021,12,5,0.4,-5.4,65.0,0.0,101.19,7
2021,12,5,0.5,-5.4,65.0,0.0,101.22,8
2021,12,5,1.1,-5.7,60.0,0.0,101.24,9
2021,12,5,1.6,-5.7,59.0,0.0,101.28,10
2021,12,5,2.3,-5.9,55.0,0.0,101.26,11
2021,12,5,2.4,-6.6,51.0,0.0,101.1,12
2021,12,5,2.3,-5.2,58.0,0.0,100.99,13
2021,12,5,1.5,-3.6,69.0,0.0,100.85,14
2021,12,5,0.7,-1.1,88.0,0.3,100.82,15
2021,12,5,1.3,-2.0,79.0,0.0,100.66,16
2021,12,5,1.7,-1.7,78.0,0.0,100.4,17
2021,12,5,2.3,-1.6,76.0,0.0,100.28,18
2021,12,5,1.5,-0.5,87.0,0.4,100.09,19
2021,12,5,2.0,0.7,91.0,1.4,99.79,20
2021,12,5,3.5,1.4,86.0,1.4,99.7,21
2021,12,5,3.6,2.1,90.0,5.0,99.44,22
2021,12,5,3.9,2.4,90.0,2.5,99.37,23
2021,12,6,4.2,3.3,94.0,2.9,99.21,0
2021,12,6,4.8,4.0,95.0,0.8,99.05,1
2021,12,6,5.3,4.5,95.0,0.8,98.93,2
2021,12,6,6.0,5.3,95.0,0.3,98.81,3
2021,12,6,8.3,6.9,91.0,0.0,98.74,4
2021,12,6,8.9,7.3,90.0,0.0,98.67,5
2021,12,6,10.2,8.2,88.0,0.0,98.61,6
2021,12,6,10.0,8.0,87.0,0.0,98.56,7
2021,12,6,9.3,7.9,91.0,0.0,98.43,8
2021,12,6,9.7,8.7,93.0,0.5,98.36,9
2021,12,6,9.7,8.9,95.0,0.4,98.32,10
2021,12,6,8.4,6.3,86.0,0.4,98.37,11
2021,12,6,6.5,3.1,79.0,0.0,98.46,12
2021,12,6,6.0,1.5,73.0,0.0,98.51,13
2021,12,6,4.9,-1.3,64.0,0.0,98.65,14
2021,12,6,4.3,-4.2,54.0,0.0,98.71,15
2021,12,6,3.5,-3.2,62.0,0.0,98.83,16
2021,12,6,2.3,-3.8,64.0,0.0,98.99,17
2021,12,6,2.3,-4.4,61.0,0.0,99.12,18
2021,12,6,1.5,-3.5,69.0,0.0,99.21,19
2021,12,6,1.0,-1.8,81.0,0.0,99.38,20
2021,12,6,1.0,-4.0,69.0,0.1,99.51,21
2021,12,6,0.8,-6.7,57.0,0.0,99.63,22
2021,12,6,0.1,-7.0,59.0,0.0,99.84,23
2021,12,7,-0.4,-7.2,60.0,0.0,99.96,0
2021,12,7,-0.8,-6.4,66.0,0.0,100.07,1
2021,12,7,-0.8,-4.7,75.0,0.0,100.17,2
2021,12,7,-1.4,-5.5,74.0,0.0,100.29,3
2021,12,7,-1.5,-4.8,78.0,0.0,100.4,4
2021,12,7,-1.3,-5.8,71.0,0.0,100.43,5
2021,12,7,-2.3,-6.9,71.0,0.0,100.47,6
2021,12,7,-2.7,-7.4,70.0,0.0,100.54,7
2021,12,7,-3.1,-7.6,71.0,0.0,100.59,8
2021,12,7,-2.2,-7.8,66.0,0.0,100.62,9
2021,12,7,-1.9,-8.4,61.0,0.0,100.74,10
2021,12,7,-1.8,-8.7,59.0,0.0,100.79,11
2021,12,7,-1.9,-9.7,55.0,0.0,100.7,12
2021,12,7,-1.9,-8.8,59.0,0.0,100.72,13
2021,12,7,-1.5,-9.7,54.0,0.0,100.71,14
2021,12,7,-1.8,-9.7,55.0,0.0,100.73,15
2021,12,7,-2.0,-8.5,61.0,0.0,100.76,16
2021,12,7,-2.5,-9.2,60.0,0.0,100.8,17
2021,12,7,-3.1,-10.0,59.0,0.0,100.74,18
2021,12,7,-3.5,-10.7,57.0,0.0,100.76,19
2021,12,7,-4.2,-10.4,62.0,0.0,100.74,20
2021,12,7,-4.5,-10.3,64.0,0.0,100.79,21
2021,12,7,-4.6,-11.2,60.0,0.0,100.74,22
2021,12,7,-4.9,-11.1,62.0,0.0,100.71,23
2021,12,8,-5.0,-11.6,60.0,0.0,100.66,0
2021,12,8,-4.7,-11.4,60.0,0.0,100.57,1
2021,12,8,-4.6,-12.2,55.0,0.0,100.54,2
2021,12,8,-4.2,-11.7,56.0,0.0,100.57,3
2021,12,8,-5.0,-9.6,70.0,0.0,100.47,4
2021,12,8,-5.0,-7.5,83.0,0.2,100.45,5
2021,12,8,-4.7,-7.1,83.0,0.2,100.4,6
2021,12,8,-4.3,-6.3,86.0,0.1,100.34,7
2021,12,8,-3.5,-5.7,85.0,0.1,100.26,8
2021,12,8,-2.8,-4.9,85.0,0.1,100.18,9
2021,12,8,-2.6,-4.8,85.0,0.0,100.17,10
2021,12,8,-2.3,-4.3,86.0,0.1,100.1,11
2021,12,8,-2.0,-3.7,88.0,0.4,99.99,12
2021,12,8,-1.4,-3.8,84.0,0.3,99.91,13
2021,12,8,-1.4,-3.4,86.0,0.4,99.87,14
2021,12,8,-1.3,-3.7,84.0,0.1,99.86,15
2021,12,8,-1.2,-5.3,74.0,0.0,99.92,16
2021,12,8,-2.0,-6.6,70.0,0.0,100.0,17
2021,12,8,-2.2,-7.1,69.0,0.0,100.04,18
2021,12,8,-2.8,-7.1,72.0,0.0,100.1,19
2021,12,8,-3.0,-7.2,73.0,0.0,100.16,20
2021,12,8,-2.4,-6.3,74.0,0.0,100.21,21
2021,12,8,-2.5,-6.3,75.0,0.0,100.26,22
2021,12,8,-3.2,-6.6,77.0,0.0,100.28,23
2021,12,9,-3.2,-6.2,79.0,0.0,100.33,0
2021,12,9,-3.4,-6.0,82.0,0.0,100.36,1
2021,12,9,-3.5,-6.3,80.0,0.0,100.43,2
2021,12,9,-4.1,-6.8,81.0,0.0,100.52,3
2021,12,9,-3.2,-7.1,74.0,0.0,100.6,4
2021,12,9,-3.3,-7.6,72.0,0.0,100.64,5
2021,12,9,-3.5,-7.4,74.0,0.0,100.7,6
2021,12,9,-3.8,-8.3,71.0,0.0,100.8,7
2021,12,9,-4.0,-9.3,67.0,0.0,100.83,8
2021,12,9,-3.3,-9.3,63.0,0.0,100.85,9
2021,12,9,-3.2,-9.9,60.0,0.0,100.94,10
2021,12,9,-3.3,-9.3,63.0,0.0,100.92,11
2021,12,9,-2.7,-10.2,56.0,0.0,100.81,12
2021,12,9,-2.2,-9.4,58.0,0.0,100.75,13
